capture_id,timestamp,plant_id,camera_lux,image_label,image_confidence,image_risk,sensor_label,sensor_confidence,sensor_risk,tested_image_weight,tested_sensor_weight,tested_fusion_risk,tested_fusion_label,tested_fusion_confidence,fusion_follows
CAP_20260830_153004,2026-08-30 15:30:04,P07,158.24197387695312,healthy,0.9968262910842896,0.0031737089157104492,unhealthy,0.99,0.99,0.1,0.9,0.891317370891571,unhealthy,0.891317370891571,sensor
CAP_20260830_153004,2026-08-30 15:30:04,P08,158.24197387695312,healthy,0.5248552560806274,0.47514474391937256,unhealthy,0.99,0.99,0.1,0.9,0.9385144743919372,unhealthy,0.9385144743919372,sensor
CAP_20260830_153004,2026-08-30 15:30:04,P09,158.24197387695312,healthy,0.9696189761161804,0.03038102388381958,unhealthy,0.99,0.99,0.1,0.9,0.894038102388382,unhealthy,0.894038102388382,sensor
CAP_20260830_153004,2026-08-30 15:30:04,P10,158.24197387695312,healthy,0.9872116446495056,0.012788355350494385,unhealthy,0.99,0.99,0.1,0.9,0.8922788355350495,unhealthy,0.8922788355350495,sensor
CAP_20260830_153004,2026-08-30 15:30:04,P11,158.24197387695312,healthy,0.9912921786308289,0.008707821369171143,unhealthy,0.99,0.99,0.1,0.9,0.8918707821369172,unhealthy,0.8918707821369172,sensor
CAP_20260830_153004,2026-08-30 15:30:04,P12,158.24197387695312,healthy,0.7932848334312439,0.2067151665687561,unhealthy,0.99,0.99,0.1,0.9,0.9116715166568756,unhealthy,0.9116715166568756,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P01,210.7025604248047,healthy,0.9995563626289368,0.0004436373710632324,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8940443637371064,unhealthy,0.8940443637371064,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P02,210.7025604248047,healthy,0.9999988079071045,1.1920928955078125e-06,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8940001192092896,unhealthy,0.8940001192092896,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P03,210.7025604248047,healthy,0.9996991157531738,0.0003008842468261719,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8940300884246827,unhealthy,0.8940300884246827,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P04,210.7025604248047,healthy,0.6574392318725586,0.3425607681274414,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.9282560768127441,unhealthy,0.9282560768127441,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P05,210.7025604248047,healthy,0.9990400671958923,0.000959932804107666,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8940959932804108,unhealthy,0.8940959932804108,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P06,210.7025604248047,healthy,0.9999872446060181,1.2755393981933594e-05,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8940012755393982,unhealthy,0.8940012755393982,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P07,210.7025604248047,healthy,0.9983934760093689,0.0016065239906311035,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8941606523990632,unhealthy,0.8941606523990632,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P08,210.7025604248047,healthy,0.6605390310287476,0.33946096897125244,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.9279460968971253,unhealthy,0.9279460968971253,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P09,210.7025604248047,healthy,0.9774312376976013,0.02256876230239868,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8962568762302399,unhealthy,0.8962568762302399,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P10,210.7025604248047,healthy,0.9652041792869568,0.03479582071304321,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8974795820713043,unhealthy,0.8974795820713043,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P11,210.7025604248047,healthy,0.9981914162635803,0.0018085837364196777,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.894180858373642,unhealthy,0.894180858373642,sensor
CAP_20260830_154503,2026-08-30 15:45:03,P12,210.7025604248047,healthy,0.896313488483429,0.10368651151657104,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.9043686511516571,unhealthy,0.9043686511516571,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P01,102.83499908447266,healthy,0.9983029365539551,0.0016970634460449219,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8941697063446045,unhealthy,0.8941697063446045,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P02,102.83499908447266,healthy,0.9999980926513672,1.9073486328125e-06,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8940001907348633,unhealthy,0.8940001907348633,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P03,102.83499908447266,healthy,0.9993628859519958,0.0006371140480041504,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8940637114048005,unhealthy,0.8940637114048005,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P04,102.83499908447266,healthy,0.9309102296829224,0.06908977031707764,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.9009089770317078,unhealthy,0.9009089770317078,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P05,102.83499908447266,healthy,0.9971749782562256,0.002825021743774414,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8942825021743774,unhealthy,0.8942825021743774,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P06,102.83499908447266,healthy,0.9999712705612183,2.872943878173828e-05,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8940028729438781,unhealthy,0.8940028729438781,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P07,102.83499908447266,healthy,0.9961509704589844,0.003849029541015625,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8943849029541016,unhealthy,0.8943849029541016,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P08,102.83499908447266,healthy,0.8809691667556763,0.11903083324432373,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.9059030833244324,unhealthy,0.9059030833244324,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P09,102.83499908447266,healthy,0.9767084717750549,0.02329152822494507,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8963291528224945,unhealthy,0.8963291528224945,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P10,102.83499908447266,healthy,0.9931479096412659,0.006852090358734131,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.8946852090358735,unhealthy,0.8946852090358735,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P11,102.83499908447266,healthy,0.9937253594398499,0.0062746405601501465,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.894627464056015,unhealthy,0.894627464056015,sensor
CAP_20260830_160004,2026-08-30 16:00:04,P12,102.83499908447266,healthy,0.9305523037910461,0.06944769620895386,unhealthy,0.9933333333333333,0.9933333333333333,0.1,0.9,0.9009447696208954,unhealthy,0.9009447696208954,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P01,227.06109619140625,healthy,0.9995837807655334,0.00041621923446655273,unhealthy,0.98,0.98,0.1,0.9,0.8820416219234467,unhealthy,0.8820416219234467,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P02,227.06109619140625,healthy,0.9999984502792358,1.5497207641601562e-06,unhealthy,0.98,0.98,0.1,0.9,0.8820001549720764,unhealthy,0.8820001549720764,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P03,227.06109619140625,healthy,0.9971850514411926,0.002814948558807373,unhealthy,0.98,0.98,0.1,0.9,0.8822814948558807,unhealthy,0.8822814948558807,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P04,227.06109619140625,healthy,0.992711067199707,0.007288932800292969,unhealthy,0.98,0.98,0.1,0.9,0.8827288932800293,unhealthy,0.8827288932800293,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P05,227.06109619140625,healthy,0.9965020418167114,0.0034979581832885742,unhealthy,0.98,0.98,0.1,0.9,0.8823497958183288,unhealthy,0.8823497958183288,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P06,227.06109619140625,healthy,0.9999935626983643,6.4373016357421875e-06,unhealthy,0.98,0.98,0.1,0.9,0.8820006437301636,unhealthy,0.8820006437301636,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P07,227.06109619140625,healthy,0.9994780421257019,0.0005219578742980957,unhealthy,0.98,0.98,0.1,0.9,0.8820521957874298,unhealthy,0.8820521957874298,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P08,227.06109619140625,healthy,0.9645956754684448,0.035404324531555176,unhealthy,0.98,0.98,0.1,0.9,0.8855404324531555,unhealthy,0.8855404324531555,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P09,227.06109619140625,healthy,0.9867222309112549,0.013277769088745117,unhealthy,0.98,0.98,0.1,0.9,0.8833277769088745,unhealthy,0.8833277769088745,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P10,227.06109619140625,healthy,0.993891716003418,0.006108283996582031,unhealthy,0.98,0.98,0.1,0.9,0.8826108283996582,unhealthy,0.8826108283996582,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P11,227.06109619140625,healthy,0.9991520643234253,0.000847935676574707,unhealthy,0.98,0.98,0.1,0.9,0.8820847935676575,unhealthy,0.8820847935676575,sensor
CAP_20260830_161503,2026-08-30 16:15:03,P12,227.06109619140625,healthy,0.9947138428688049,0.005286157131195068,unhealthy,0.98,0.98,0.1,0.9,0.8825286157131195,unhealthy,0.8825286157131195,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P01,159.71966552734375,healthy,0.9997597336769104,0.0002402663230895996,unhealthy,0.98,0.98,0.1,0.9,0.8820240266323089,unhealthy,0.8820240266323089,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P02,159.71966552734375,healthy,0.9999997615814209,2.384185791015625e-07,unhealthy,0.98,0.98,0.1,0.9,0.8820000238418579,unhealthy,0.8820000238418579,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P03,159.71966552734375,healthy,0.997795581817627,0.002204418182373047,unhealthy,0.98,0.98,0.1,0.9,0.8822204418182373,unhealthy,0.8822204418182373,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P04,159.71966552734375,healthy,0.9880533814430237,0.011946618556976318,unhealthy,0.98,0.98,0.1,0.9,0.8831946618556976,unhealthy,0.8831946618556976,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P05,159.71966552734375,healthy,0.9986681938171387,0.0013318061828613281,unhealthy,0.98,0.98,0.1,0.9,0.8821331806182862,unhealthy,0.8821331806182862,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P06,159.71966552734375,healthy,0.9999988079071045,1.1920928955078125e-06,unhealthy,0.98,0.98,0.1,0.9,0.8820001192092896,unhealthy,0.8820001192092896,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P07,159.71966552734375,healthy,0.9999690055847168,3.0994415283203125e-05,unhealthy,0.98,0.98,0.1,0.9,0.8820030994415283,unhealthy,0.8820030994415283,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P08,159.71966552734375,healthy,0.9721059203147888,0.02789407968521118,unhealthy,0.98,0.98,0.1,0.9,0.8847894079685211,unhealthy,0.8847894079685211,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P09,159.71966552734375,healthy,0.9846903681755066,0.015309631824493408,unhealthy,0.98,0.98,0.1,0.9,0.8835309631824494,unhealthy,0.8835309631824494,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P10,159.71966552734375,healthy,0.998711109161377,0.0012888908386230469,unhealthy,0.98,0.98,0.1,0.9,0.8821288890838623,unhealthy,0.8821288890838623,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P11,159.71966552734375,healthy,0.9997085928916931,0.00029140710830688477,unhealthy,0.98,0.98,0.1,0.9,0.8820291407108307,unhealthy,0.8820291407108307,sensor
CAP_20260830_163003,2026-08-30 16:30:03,P12,159.71966552734375,healthy,0.995305597782135,0.00469440221786499,unhealthy,0.98,0.98,0.1,0.9,0.8824694402217865,unhealthy,0.8824694402217865,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P01,126.4901123046875,healthy,0.9997525811195374,0.0002474188804626465,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.8760247418880464,unhealthy,0.8760247418880464,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P02,126.4901123046875,healthy,1.0,0.0,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.8760000000000001,unhealthy,0.8760000000000001,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P03,126.4901123046875,healthy,0.9994775652885437,0.0005224347114562988,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.8760522434711457,unhealthy,0.8760522434711457,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P04,126.4901123046875,healthy,0.9920995235443115,0.007900476455688477,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.876790047645569,unhealthy,0.876790047645569,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P05,126.4901123046875,healthy,0.9979313611984253,0.002068638801574707,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.8762068638801576,unhealthy,0.8762068638801576,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P06,126.4901123046875,healthy,0.9999867677688599,1.3232231140136719e-05,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.8760013232231141,unhealthy,0.8760013232231141,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P07,126.4901123046875,healthy,0.9999129772186279,8.702278137207031e-05,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.8760087022781373,unhealthy,0.8760087022781373,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P08,126.4901123046875,healthy,0.9471601247787476,0.05283987522125244,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.8812839875221253,unhealthy,0.8812839875221253,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P09,126.4901123046875,healthy,0.9742915034294128,0.025708496570587158,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.8785708496570588,unhealthy,0.8785708496570588,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P10,126.4901123046875,healthy,0.9977849721908569,0.0022150278091430664,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.8762215027809144,unhealthy,0.8762215027809144,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P11,126.4901123046875,healthy,0.999219536781311,0.0007804632186889648,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.876078046321869,unhealthy,0.876078046321869,sensor
CAP_20260830_164504,2026-08-30 16:45:04,P12,126.4901123046875,healthy,0.996084451675415,0.003915548324584961,unhealthy,0.9733333333333334,0.9733333333333334,0.1,0.9,0.8763915548324586,unhealthy,0.8763915548324586,sensor
CAP_20260831_094504,2026-08-31 09:45:04,P01,407.6650695800781,healthy,0.999491810798645,0.0005081892013549805,unhealthy,0.54,0.54,0.1,0.9,0.4860508189201355,healthy,0.5139491810798644,image
CAP_20260831_094504,2026-08-31 09:45:04,P02,407.6650695800781,healthy,1.0,0.0,unhealthy,0.54,0.54,0.1,0.9,0.48600000000000004,healthy,0.514,image
CAP_20260831_094504,2026-08-31 09:45:04,P03,407.6650695800781,healthy,0.9999986886978149,1.3113021850585938e-06,unhealthy,0.54,0.54,0.1,0.9,0.48600013113021856,healthy,0.5139998688697814,image
CAP_20260831_094504,2026-08-31 09:45:04,P04,407.6650695800781,healthy,0.9748846888542175,0.02511531114578247,unhealthy,0.54,0.54,0.1,0.9,0.4885115311145783,healthy,0.5114884688854218,image
CAP_20260831_094504,2026-08-31 09:45:04,P05,407.6650695800781,healthy,0.9997450709342957,0.0002549290657043457,unhealthy,0.54,0.54,0.1,0.9,0.4860254929065705,healthy,0.5139745070934295,image
CAP_20260831_094504,2026-08-31 09:45:04,P06,407.6650695800781,healthy,0.999941349029541,5.8650970458984375e-05,unhealthy,0.54,0.54,0.1,0.9,0.48600586509704596,healthy,0.513994134902954,image
CAP_20260831_094504,2026-08-31 09:45:04,P07,407.6650695800781,healthy,0.9999983310699463,1.6689300537109375e-06,unhealthy,0.54,0.54,0.1,0.9,0.4860001668930054,healthy,0.5139998331069946,image
CAP_20260831_094504,2026-08-31 09:45:04,P08,407.6650695800781,healthy,0.9800472855567932,0.019952714443206787,unhealthy,0.54,0.54,0.1,0.9,0.4879952714443207,healthy,0.5120047285556792,image
CAP_20260831_094504,2026-08-31 09:45:04,P09,407.6650695800781,healthy,0.9949270486831665,0.005072951316833496,unhealthy,0.54,0.54,0.1,0.9,0.4865072951316834,healthy,0.5134927048683167,image
CAP_20260831_094504,2026-08-31 09:45:04,P10,407.6650695800781,healthy,0.999884843826294,0.00011515617370605469,unhealthy,0.54,0.54,0.1,0.9,0.48601151561737066,healthy,0.5139884843826293,image
CAP_20260831_094504,2026-08-31 09:45:04,P11,407.6650695800781,healthy,0.9997286200523376,0.0002713799476623535,unhealthy,0.54,0.54,0.1,0.9,0.48602713799476627,healthy,0.5139728620052337,image
CAP_20260831_094504,2026-08-31 09:45:04,P12,407.6650695800781,healthy,0.9987726807594299,0.0012273192405700684,unhealthy,0.54,0.54,0.1,0.9,0.486122731924057,healthy,0.5138772680759429,image
CAP_20260831_111504,2026-08-31 11:15:04,P01,389.8809814453125,healthy,0.9989166259765625,0.0010833740234375,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.6061083374023437,unhealthy,0.6061083374023437,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P02,389.8809814453125,healthy,0.9999998807907104,1.1920928955078125e-07,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.6060000119209289,unhealthy,0.6060000119209289,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P03,389.8809814453125,healthy,0.9999996423721313,3.5762786865234375e-07,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.6060000357627868,unhealthy,0.6060000357627868,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P04,389.8809814453125,healthy,0.987972617149353,0.012027382850646973,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.6072027382850647,unhealthy,0.6072027382850647,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P05,389.8809814453125,healthy,0.9993539452552795,0.000646054744720459,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.606064605474472,unhealthy,0.606064605474472,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P06,389.8809814453125,healthy,0.9999264478683472,7.355213165283203e-05,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.6060073552131653,unhealthy,0.6060073552131653,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P07,389.8809814453125,healthy,0.9999979734420776,2.0265579223632812e-06,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.6060002026557922,unhealthy,0.6060002026557922,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P08,389.8809814453125,healthy,0.9976143836975098,0.0023856163024902344,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.606238561630249,unhealthy,0.606238561630249,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P09,389.8809814453125,healthy,0.984219491481781,0.015780508518218994,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.6075780508518219,unhealthy,0.6075780508518219,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P10,389.8809814453125,healthy,0.9999592304229736,4.076957702636719e-05,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.6060040769577026,unhealthy,0.6060040769577026,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P11,389.8809814453125,healthy,0.9999688863754272,3.1113624572753906e-05,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.6060031113624572,unhealthy,0.6060031113624572,sensor
CAP_20260831_111504,2026-08-31 11:15:04,P12,389.8809814453125,healthy,0.9998249411582947,0.00017505884170532227,unhealthy,0.6733333333333333,0.6733333333333333,0.1,0.9,0.6060175058841705,unhealthy,0.6060175058841705,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P01,321.6078796386719,healthy,0.9982874989509583,0.001712501049041748,unhealthy,0.59,0.59,0.1,0.9,0.5311712501049042,unhealthy,0.5311712501049042,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P02,321.6078796386719,healthy,1.0,0.0,unhealthy,0.59,0.59,0.1,0.9,0.531,unhealthy,0.531,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P03,321.6078796386719,healthy,0.9999979734420776,2.0265579223632812e-06,unhealthy,0.59,0.59,0.1,0.9,0.5310002026557923,unhealthy,0.5310002026557923,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P04,321.6078796386719,healthy,0.9941070079803467,0.00589299201965332,unhealthy,0.59,0.59,0.1,0.9,0.5315892992019654,unhealthy,0.5315892992019654,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P05,321.6078796386719,healthy,0.9994671940803528,0.0005328059196472168,unhealthy,0.59,0.59,0.1,0.9,0.5310532805919648,unhealthy,0.5310532805919648,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P06,321.6078796386719,healthy,0.9999854564666748,1.4543533325195312e-05,unhealthy,0.59,0.59,0.1,0.9,0.5310014543533326,unhealthy,0.5310014543533326,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P07,321.6078796386719,healthy,0.9999997615814209,2.384185791015625e-07,unhealthy,0.59,0.59,0.1,0.9,0.531000023841858,unhealthy,0.531000023841858,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P08,321.6078796386719,healthy,0.9988960027694702,0.0011039972305297852,unhealthy,0.59,0.59,0.1,0.9,0.531110399723053,unhealthy,0.531110399723053,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P09,321.6078796386719,healthy,0.9953489899635315,0.004651010036468506,unhealthy,0.59,0.59,0.1,0.9,0.5314651010036469,unhealthy,0.5314651010036469,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P10,321.6078796386719,healthy,0.9999425411224365,5.745887756347656e-05,unhealthy,0.59,0.59,0.1,0.9,0.5310057458877564,unhealthy,0.5310057458877564,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P11,321.6078796386719,healthy,0.9999415874481201,5.841255187988281e-05,unhealthy,0.59,0.59,0.1,0.9,0.531005841255188,unhealthy,0.531005841255188,sensor
CAP_20260831_120003,2026-08-31 12:00:03,P12,321.6078796386719,healthy,0.9998868703842163,0.0001131296157836914,unhealthy,0.59,0.59,0.1,0.9,0.5310113129615784,unhealthy,0.5310113129615784,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P01,330.2696533203125,healthy,0.9964995384216309,0.0035004615783691406,unhealthy,0.59,0.59,0.1,0.9,0.531350046157837,unhealthy,0.531350046157837,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P02,330.2696533203125,healthy,1.0,0.0,unhealthy,0.59,0.59,0.1,0.9,0.531,unhealthy,0.531,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P03,330.2696533203125,healthy,0.9999877214431763,1.2278556823730469e-05,unhealthy,0.59,0.59,0.1,0.9,0.5310012278556824,unhealthy,0.5310012278556824,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P04,330.2696533203125,healthy,0.9986754059791565,0.0013245940208435059,unhealthy,0.59,0.59,0.1,0.9,0.5311324594020844,unhealthy,0.5311324594020844,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P05,330.2696533203125,healthy,0.9997970461845398,0.00020295381546020508,unhealthy,0.59,0.59,0.1,0.9,0.531020295381546,unhealthy,0.531020295381546,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P06,330.2696533203125,healthy,0.9999972581863403,2.7418136596679688e-06,unhealthy,0.59,0.59,0.1,0.9,0.531000274181366,unhealthy,0.531000274181366,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P07,330.2696533203125,healthy,0.9999996423721313,3.5762786865234375e-07,unhealthy,0.59,0.59,0.1,0.9,0.5310000357627869,unhealthy,0.5310000357627869,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P08,330.2696533203125,healthy,0.996246874332428,0.0037531256675720215,unhealthy,0.59,0.59,0.1,0.9,0.5313753125667572,unhealthy,0.5313753125667572,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P09,330.2696533203125,healthy,0.9958564639091492,0.00414353609085083,unhealthy,0.59,0.59,0.1,0.9,0.5314143536090851,unhealthy,0.5314143536090851,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P10,330.2696533203125,healthy,0.9999856948852539,1.430511474609375e-05,unhealthy,0.59,0.59,0.1,0.9,0.5310014305114746,unhealthy,0.5310014305114746,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P11,330.2696533203125,healthy,0.9997835755348206,0.00021642446517944336,unhealthy,0.59,0.59,0.1,0.9,0.531021642446518,unhealthy,0.531021642446518,sensor
CAP_20260831_123003,2026-08-31 12:30:03,P12,330.2696533203125,healthy,0.9997743964195251,0.00022560358047485352,unhealthy,0.59,0.59,0.1,0.9,0.5310225603580475,unhealthy,0.5310225603580475,sensor
CAP_20260831_130003,2026-08-31 13:00:03,P01,242.20008850097656,healthy,0.9939636588096619,0.006036341190338135,unhealthy,0.59,0.59,0.1,0.9,0.5316036341190339,unhealthy,0.5316036341190339,sensor
