comparison,iteration,metric,difference
Fusion_60_40_minus_Image_Only,9360,macro_f1,-0.07192914276959606
Fusion_60_40_minus_Image_Only,9360,unhealthy_recall,-0.11475409836065564
Fusion_60_40_minus_Image_Only,9360,unhealthy_f1,-0.0962497988089489
Fusion_60_40_minus_Image_Only,9361,accuracy,-0.12345679012345678
Fusion_60_40_minus_Image_Only,9361,balanced_accuracy,-0.11686117936117935
Fusion_60_40_minus_Image_Only,9361,macro_f1,-0.13214513831945096
Fusion_60_40_minus_Image_Only,9361,unhealthy_recall,-0.19318181818181818
Fusion_60_40_minus_Image_Only,9361,unhealthy_f1,-0.1758823529411765
Fusion_60_40_minus_Image_Only,9362,accuracy,-0.060810810810810745
Fusion_60_40_minus_Image_Only,9362,balanced_accuracy,-0.06987577639751552
Fusion_60_40_minus_Image_Only,9362,macro_f1,-0.07079863304959266
Fusion_60_40_minus_Image_Only,9362,unhealthy_recall,-0.1071428571428571
Fusion_60_40_minus_Image_Only,9362,unhealthy_f1,-0.0980392156862745
Fusion_60_40_minus_Image_Only,9363,accuracy,-0.09999999999999998
Fusion_60_40_minus_Image_Only,9363,balanced_accuracy,-0.10907704042715483
Fusion_60_40_minus_Image_Only,9363,macro_f1,-0.11379760564775498
Fusion_60_40_minus_Image_Only,9363,unhealthy_recall,-0.13043478260869568
Fusion_60_40_minus_Image_Only,9363,unhealthy_f1,-0.15407750144592247
Fusion_60_40_minus_Image_Only,9364,accuracy,-0.007751937984496138
Fusion_60_40_minus_Image_Only,9364,balanced_accuracy,-0.00301659125188547
Fusion_60_40_minus_Image_Only,9364,macro_f1,-0.005196571912488235
Fusion_60_40_minus_Image_Only,9364,unhealthy_recall,0.019607843137254832
Fusion_60_40_minus_Image_Only,9364,unhealthy_f1,-0.00020206102242870116
Fusion_60_40_minus_Image_Only,9365,accuracy,-0.04444444444444451
Fusion_60_40_minus_Image_Only,9365,balanced_accuracy,-0.04082628497072216
Fusion_60_40_minus_Image_Only,9365,macro_f1,-0.0476740207925217
Fusion_60_40_minus_Image_Only,9365,unhealthy_recall,-0.03448275862068961
Fusion_60_40_minus_Image_Only,9365,unhealthy_f1,-0.06287625418060205
Fusion_60_40_minus_Image_Only,9366,accuracy,-0.03311258278145701
Fusion_60_40_minus_Image_Only,9366,balanced_accuracy,-0.03398243604429163
Fusion_60_40_minus_Image_Only,9366,macro_f1,-0.03571372950800078
Fusion_60_40_minus_Image_Only,9366,unhealthy_recall,-0.03703703703703698
Fusion_60_40_minus_Image_Only,9366,unhealthy_f1,-0.04549781077479531
Fusion_60_40_minus_Image_Only,9367,accuracy,-0.051948051948051965
Fusion_60_40_minus_Image_Only,9367,balanced_accuracy,-0.0547945205479452
Fusion_60_40_minus_Image_Only,9367,macro_f1,-0.059285084954875056
Fusion_60_40_minus_Image_Only,9367,unhealthy_recall,-0.1095890410958904
Fusion_60_40_minus_Image_Only,9367,unhealthy_f1,-0.08474148802017656
Fusion_60_40_minus_Image_Only,9368,accuracy,-0.045454545454545414
Fusion_60_40_minus_Image_Only,9368,balanced_accuracy,-0.04647636039250669
Fusion_60_40_minus_Image_Only,9368,macro_f1,-0.048207251071645585
Fusion_60_40_minus_Image_Only,9368,unhealthy_recall,-0.05084745762711862
Fusion_60_40_minus_Image_Only,9368,unhealthy_f1,-0.05984555984555984
Fusion_60_40_minus_Image_Only,9369,accuracy,-0.03521126760563387
Fusion_60_40_minus_Image_Only,9369,balanced_accuracy,-0.025510204081632626
Fusion_60_40_minus_Image_Only,9369,macro_f1,-0.03305354778194658
Fusion_60_40_minus_Image_Only,9369,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,9369,unhealthy_f1,-0.03623188405797095
Fusion_60_40_minus_Image_Only,9370,accuracy,-0.0535714285714286
Fusion_60_40_minus_Image_Only,9370,balanced_accuracy,-0.059627604551499847
Fusion_60_40_minus_Image_Only,9370,macro_f1,-0.06148076778187328
Fusion_60_40_minus_Image_Only,9370,unhealthy_recall,-0.08955223880597019
Fusion_60_40_minus_Image_Only,9370,unhealthy_f1,-0.0840453845076341
Fusion_60_40_minus_Image_Only,9371,accuracy,-0.04054054054054057
Fusion_60_40_minus_Image_Only,9371,balanced_accuracy,-0.11449275362318834
Fusion_60_40_minus_Image_Only,9371,macro_f1,-0.07524371662302698
Fusion_60_40_minus_Image_Only,9371,unhealthy_recall,-0.19999999999999996
Fusion_60_40_minus_Image_Only,9371,unhealthy_f1,-0.12664092664092663
Fusion_60_40_minus_Image_Only,9372,accuracy,-0.04285714285714293
Fusion_60_40_minus_Image_Only,9372,balanced_accuracy,-0.03933877380205053
Fusion_60_40_minus_Image_Only,9372,macro_f1,-0.04156669127599366
Fusion_60_40_minus_Image_Only,9372,unhealthy_recall,-0.016949152542372836
Fusion_60_40_minus_Image_Only,9372,unhealthy_f1,-0.04298941798941802
Fusion_60_40_minus_Image_Only,9373,accuracy,0.020270270270270285
Fusion_60_40_minus_Image_Only,9373,balanced_accuracy,0.015789473684210575
Fusion_60_40_minus_Image_Only,9373,macro_f1,0.01954935798499924
Fusion_60_40_minus_Image_Only,9373,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,9373,unhealthy_f1,0.021911922663802375
Fusion_60_40_minus_Image_Only,9374,accuracy,-0.07199999999999995
Fusion_60_40_minus_Image_Only,9374,balanced_accuracy,-0.0746044735406437
Fusion_60_40_minus_Image_Only,9374,macro_f1,-0.07615963576960882
Fusion_60_40_minus_Image_Only,9374,unhealthy_recall,-0.08510638297872342
Fusion_60_40_minus_Image_Only,9374,unhealthy_f1,-0.09412326803631155
Fusion_60_40_minus_Image_Only,9375,accuracy,-0.06382978723404253
Fusion_60_40_minus_Image_Only,9375,balanced_accuracy,-0.06255401901469315
Fusion_60_40_minus_Image_Only,9375,macro_f1,-0.06556653721881456
Fusion_60_40_minus_Image_Only,9375,unhealthy_recall,-0.05769230769230771
Fusion_60_40_minus_Image_Only,9375,unhealthy_f1,-0.0776846915460776
Fusion_60_40_minus_Image_Only,9376,accuracy,-0.03149606299212604
Fusion_60_40_minus_Image_Only,9376,balanced_accuracy,-0.02898550724637672
Fusion_60_40_minus_Image_Only,9376,macro_f1,-0.029586790601476842
Fusion_60_40_minus_Image_Only,9376,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,9376,unhealthy_f1,-0.024922118380062308
Fusion_60_40_minus_Image_Only,9377,accuracy,0.006756756756756688
Fusion_60_40_minus_Image_Only,9377,balanced_accuracy,0.04980624572600867
Fusion_60_40_minus_Image_Only,9377,macro_f1,0.024488514687968976
Fusion_60_40_minus_Image_Only,9377,unhealthy_recall,0.14634146341463417
Fusion_60_40_minus_Image_Only,9377,unhealthy_f1,0.05114083398898506
Fusion_60_40_minus_Image_Only,9378,accuracy,0.027972027972028024
Fusion_60_40_minus_Image_Only,9378,balanced_accuracy,0.04844006568144499
Fusion_60_40_minus_Image_Only,9378,macro_f1,0.03932249292289858
Fusion_60_40_minus_Image_Only,9378,unhealthy_recall,0.1428571428571429
Fusion_60_40_minus_Image_Only,9378,unhealthy_f1,0.0683023872679045
Fusion_60_40_minus_Image_Only,9379,accuracy,-0.0641025641025641
Fusion_60_40_minus_Image_Only,9379,balanced_accuracy,-0.06355861143719621
Fusion_60_40_minus_Image_Only,9379,macro_f1,-0.06435840122248637
Fusion_60_40_minus_Image_Only,9379,unhealthy_recall,-0.0674157303370787
Fusion_60_40_minus_Image_Only,9379,unhealthy_f1,-0.07012076353720298
Fusion_60_40_minus_Image_Only,9380,accuracy,-0.019607843137254832
Fusion_60_40_minus_Image_Only,9380,balanced_accuracy,0.01058884297520668
Fusion_60_40_minus_Image_Only,9380,macro_f1,-0.008397826818956844
Fusion_60_40_minus_Image_Only,9380,unhealthy_recall,0.0625
Fusion_60_40_minus_Image_Only,9380,unhealthy_f1,-0.0004151100041511757
Fusion_60_40_minus_Image_Only,9381,accuracy,0.0
Fusion_60_40_minus_Image_Only,9381,balanced_accuracy,0.14646464646464652
Fusion_60_40_minus_Image_Only,9381,macro_f1,0.047318188148324225
Fusion_60_40_minus_Image_Only,9381,unhealthy_recall,0.33333333333333337
Fusion_60_40_minus_Image_Only,9381,unhealthy_f1,0.10038188761593014
Fusion_60_40_minus_Image_Only,9382,accuracy,-0.07975460122699385
Fusion_60_40_minus_Image_Only,9382,balanced_accuracy,-0.08411295911295913
Fusion_60_40_minus_Image_Only,9382,macro_f1,-0.08828332521401827
Fusion_60_40_minus_Image_Only,9382,unhealthy_recall,-0.09615384615384626
Fusion_60_40_minus_Image_Only,9382,unhealthy_f1,-0.11614623000761615
Fusion_60_40_minus_Image_Only,9383,accuracy,-0.0066225165562914245
Fusion_60_40_minus_Image_Only,9383,balanced_accuracy,-0.0040000000000000036
Fusion_60_40_minus_Image_Only,9383,macro_f1,-0.006926983912744489
Fusion_60_40_minus_Image_Only,9383,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,9383,unhealthy_f1,-0.009216589861751223
Fusion_60_40_minus_Image_Only,9384,accuracy,-0.018292682926829285
Fusion_60_40_minus_Image_Only,9384,balanced_accuracy,-0.020435120435120413
Fusion_60_40_minus_Image_Only,9384,macro_f1,-0.021036438995490347
Fusion_60_40_minus_Image_Only,9384,unhealthy_recall,-0.03076923076923077
Fusion_60_40_minus_Image_Only,9384,unhealthy_f1,-0.028785607196401886
Fusion_60_40_minus_Image_Only,9385,accuracy,-0.06172839506172845
Fusion_60_40_minus_Image_Only,9385,balanced_accuracy,-0.06318681318681318
Fusion_60_40_minus_Image_Only,9385,macro_f1,-0.06735206465503818
Fusion_60_40_minus_Image_Only,9385,unhealthy_recall,-0.10256410256410253
Fusion_60_40_minus_Image_Only,9385,unhealthy_f1,-0.0893742686800022
Fusion_60_40_minus_Image_Only,9386,accuracy,-0.03658536585365846
Fusion_60_40_minus_Image_Only,9386,balanced_accuracy,-0.021897810218978075
Fusion_60_40_minus_Image_Only,9386,macro_f1,-0.03760788797704295
Fusion_60_40_minus_Image_Only,9386,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,9386,unhealthy_f1,-0.0496894409937888
Fusion_60_40_minus_Image_Only,9387,accuracy,-0.10126582278481011
Fusion_60_40_minus_Image_Only,9387,balanced_accuracy,-0.0975731382978724
Fusion_60_40_minus_Image_Only,9387,macro_f1,-0.10130234421959539
Fusion_60_40_minus_Image_Only,9387,unhealthy_recall,-0.11702127659574468
Fusion_60_40_minus_Image_Only,9387,unhealthy_f1,-0.11404528150671212
Fusion_60_40_minus_Image_Only,9388,accuracy,-0.02614379084967322
Fusion_60_40_minus_Image_Only,9388,balanced_accuracy,-0.027452667814113596
Fusion_60_40_minus_Image_Only,9388,macro_f1,-0.028390247745086472
Fusion_60_40_minus_Image_Only,9388,unhealthy_recall,-0.042857142857142816
Fusion_60_40_minus_Image_Only,9388,unhealthy_f1,-0.037122375832053245
Fusion_60_40_minus_Image_Only,9389,accuracy,-0.06164383561643827
Fusion_60_40_minus_Image_Only,9389,balanced_accuracy,-0.07915376676986585
Fusion_60_40_minus_Image_Only,9389,macro_f1,-0.07941088318220513
Fusion_60_40_minus_Image_Only,9389,unhealthy_recall,-0.13725490196078427
Fusion_60_40_minus_Image_Only,9389,unhealthy_f1,-0.11836080586080588
Fusion_60_40_minus_Image_Only,9390,accuracy,-0.07738095238095244
Fusion_60_40_minus_Image_Only,9390,balanced_accuracy,-0.08041958041958042
Fusion_60_40_minus_Image_Only,9390,macro_f1,-0.08544934534612392
Fusion_60_40_minus_Image_Only,9390,unhealthy_recall,-0.11688311688311687
Fusion_60_40_minus_Image_Only,9390,unhealthy_f1,-0.11301691729323304
Fusion_60_40_minus_Image_Only,9391,accuracy,0.007874015748031593
Fusion_60_40_minus_Image_Only,9391,balanced_accuracy,0.04746642246642241
Fusion_60_40_minus_Image_Only,9391,macro_f1,0.02805802342951491
Fusion_60_40_minus_Image_Only,9391,unhealthy_recall,0.13888888888888884
Fusion_60_40_minus_Image_Only,9391,unhealthy_f1,0.0582278481012658
Fusion_60_40_minus_Image_Only,9392,accuracy,-0.020689655172413834
Fusion_60_40_minus_Image_Only,9392,balanced_accuracy,0.003878878878878833
Fusion_60_40_minus_Image_Only,9392,macro_f1,-0.013948594392407587
Fusion_60_40_minus_Image_Only,9392,unhealthy_recall,0.05405405405405406
Fusion_60_40_minus_Image_Only,9392,unhealthy_f1,-0.009125699146305566
Fusion_60_40_minus_Image_Only,9393,accuracy,-0.08387096774193548
Fusion_60_40_minus_Image_Only,9393,balanced_accuracy,-0.117361989043405
Fusion_60_40_minus_Image_Only,9393,macro_f1,-0.11650918885526707
Fusion_60_40_minus_Image_Only,9393,unhealthy_recall,-0.19047619047619052
Fusion_60_40_minus_Image_Only,9393,unhealthy_f1,-0.1784501389317691
Fusion_60_40_minus_Image_Only,9394,accuracy,0.027586206896551668
Fusion_60_40_minus_Image_Only,9394,balanced_accuracy,0.04347826086956519
Fusion_60_40_minus_Image_Only,9394,macro_f1,0.03637407807342807
Fusion_60_40_minus_Image_Only,9394,unhealthy_recall,0.08695652173913049
Fusion_60_40_minus_Image_Only,9394,unhealthy_f1,0.055253623188405765
Fusion_60_40_minus_Image_Only,9395,accuracy,0.052238805970149294
Fusion_60_40_minus_Image_Only,9395,balanced_accuracy,0.06371124031007758
Fusion_60_40_minus_Image_Only,9395,macro_f1,0.06127520008913234
Fusion_60_40_minus_Image_Only,9395,unhealthy_recall,0.10416666666666663
Fusion_60_40_minus_Image_Only,9395,unhealthy_f1,0.08534019172317042
Fusion_60_40_minus_Image_Only,9396,accuracy,-0.03676470588235292
Fusion_60_40_minus_Image_Only,9396,balanced_accuracy,-0.03961840628507296
Fusion_60_40_minus_Image_Only,9396,macro_f1,-0.036910785793784595
Fusion_60_40_minus_Image_Only,9396,unhealthy_recall,-0.024691358024691357
Fusion_60_40_minus_Image_Only,9396,unhealthy_f1,-0.033607399794450155
Fusion_60_40_minus_Image_Only,9397,accuracy,-0.09090909090909094
Fusion_60_40_minus_Image_Only,9397,balanced_accuracy,-0.10764375876577836
Fusion_60_40_minus_Image_Only,9397,macro_f1,-0.11564685314685319
Fusion_60_40_minus_Image_Only,9397,unhealthy_recall,-0.19354838709677424
Fusion_60_40_minus_Image_Only,9397,unhealthy_f1,-0.17272727272727273
Fusion_60_40_minus_Image_Only,9398,accuracy,-0.015748031496062964
Fusion_60_40_minus_Image_Only,9398,balanced_accuracy,-0.017042404723563997
Fusion_60_40_minus_Image_Only,9398,macro_f1,-0.017387732749178486
Fusion_60_40_minus_Image_Only,9398,unhealthy_recall,-0.021739130434782594
Fusion_60_40_minus_Image_Only,9398,unhealthy_f1,-0.022727272727272707
Fusion_60_40_minus_Image_Only,9399,accuracy,-0.08536585365853655
Fusion_60_40_minus_Image_Only,9399,balanced_accuracy,-0.09879032258064524
Fusion_60_40_minus_Image_Only,9399,macro_f1,-0.1028206053730727
Fusion_60_40_minus_Image_Only,9399,unhealthy_recall,-0.125
Fusion_60_40_minus_Image_Only,9399,unhealthy_f1,-0.14577424844015885
Fusion_60_40_minus_Image_Only,9400,accuracy,0.01183431952662728
Fusion_60_40_minus_Image_Only,9400,balanced_accuracy,0.0181818181818183
Fusion_60_40_minus_Image_Only,9400,macro_f1,0.01611588594982405
Fusion_60_40_minus_Image_Only,9400,unhealthy_recall,0.036363636363636376
Fusion_60_40_minus_Image_Only,9400,unhealthy_f1,0.024780397595931536
Fusion_60_40_minus_Image_Only,9401,accuracy,-0.04347826086956519
Fusion_60_40_minus_Image_Only,9401,balanced_accuracy,-0.05447368421052645
Fusion_60_40_minus_Image_Only,9401,macro_f1,-0.053613053613053574
Fusion_60_40_minus_Image_Only,9401,unhealthy_recall,-0.07894736842105265
Fusion_60_40_minus_Image_Only,9401,unhealthy_f1,-0.07692307692307698
Fusion_60_40_minus_Image_Only,9402,accuracy,-0.046666666666666745
Fusion_60_40_minus_Image_Only,9402,balanced_accuracy,-0.048987411056376606
Fusion_60_40_minus_Image_Only,9402,macro_f1,-0.05070141406214146
Fusion_60_40_minus_Image_Only,9402,unhealthy_recall,-0.06349206349206349
Fusion_60_40_minus_Image_Only,9402,unhealthy_f1,-0.06510745891276859
Fusion_60_40_minus_Image_Only,9403,accuracy,-0.020408163265306145
Fusion_60_40_minus_Image_Only,9403,balanced_accuracy,-0.02055555555555555
Fusion_60_40_minus_Image_Only,9403,macro_f1,-0.02024162468579538
Fusion_60_40_minus_Image_Only,9403,unhealthy_recall,-0.013333333333333308
Fusion_60_40_minus_Image_Only,9403,unhealthy_f1,-0.02012161415146485
Fusion_60_40_minus_Image_Only,9404,accuracy,-0.07692307692307698
Fusion_60_40_minus_Image_Only,9404,balanced_accuracy,-0.07828947368421046
Fusion_60_40_minus_Image_Only,9404,macro_f1,-0.08423359967467792
Fusion_60_40_minus_Image_Only,9404,unhealthy_recall,-0.13157894736842107
Fusion_60_40_minus_Image_Only,9404,unhealthy_f1,-0.11361913094196563
Fusion_60_40_minus_Image_Only,9405,accuracy,-0.08284023668639051
Fusion_60_40_minus_Image_Only,9405,balanced_accuracy,-0.10014061872237845
Fusion_60_40_minus_Image_Only,9405,macro_f1,-0.10287940024938746
Fusion_60_40_minus_Image_Only,9405,unhealthy_recall,-0.13157894736842113
Fusion_60_40_minus_Image_Only,9405,unhealthy_f1,-0.14880952380952384
Fusion_60_40_minus_Image_Only,9406,accuracy,0.0
Fusion_60_40_minus_Image_Only,9406,balanced_accuracy,0.06368437402920168
Fusion_60_40_minus_Image_Only,9406,macro_f1,0.026130707889301164
Fusion_60_40_minus_Image_Only,9406,unhealthy_recall,0.1724137931034483
Fusion_60_40_minus_Image_Only,9406,unhealthy_f1,0.0577233895174325
Fusion_60_40_minus_Image_Only,9407,accuracy,-0.09285714285714286
Fusion_60_40_minus_Image_Only,9407,balanced_accuracy,-0.1279908226810882
Fusion_60_40_minus_Image_Only,9407,macro_f1,-0.11801504507976557
Fusion_60_40_minus_Image_Only,9407,unhealthy_recall,-0.18518518518518523
Fusion_60_40_minus_Image_Only,9407,unhealthy_f1,-0.17304104477611942
Fusion_60_40_minus_Image_Only,9408,accuracy,-0.07246376811594202
Fusion_60_40_minus_Image_Only,9408,balanced_accuracy,-0.07217261904761907
Fusion_60_40_minus_Image_Only,9408,macro_f1,-0.07766110934163495
Fusion_60_40_minus_Image_Only,9408,unhealthy_recall,-0.0714285714285714
Fusion_60_40_minus_Image_Only,9408,unhealthy_f1,-0.09963689179375446
Fusion_60_40_minus_Image_Only,9409,accuracy,-0.03614457831325302
Fusion_60_40_minus_Image_Only,9409,balanced_accuracy,-0.03393066980023496
Fusion_60_40_minus_Image_Only,9409,macro_f1,-0.03519535196980084
Fusion_60_40_minus_Image_Only,9409,unhealthy_recall,-0.013513513513513487
Fusion_60_40_minus_Image_Only,9409,unhealthy_f1,-0.03490508266993264
Fusion_60_40_minus_Image_Only,9410,accuracy,-0.01764705882352935
Fusion_60_40_minus_Image_Only,9410,balanced_accuracy,-0.013636363636363558
Fusion_60_40_minus_Image_Only,9410,macro_f1,-0.016570229922632684
Fusion_60_40_minus_Image_Only,9410,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,9410,unhealthy_f1,-0.01770186335403734
Fusion_60_40_minus_Image_Only,9411,accuracy,-0.05035971223021585
Fusion_60_40_minus_Image_Only,9411,balanced_accuracy,-0.048671647986716415
Fusion_60_40_minus_Image_Only,9411,macro_f1,-0.053278107665535535
Fusion_60_40_minus_Image_Only,9411,unhealthy_recall,-0.0821917808219178
Fusion_60_40_minus_Image_Only,9411,unhealthy_f1,-0.06996256615464047
Fusion_60_40_minus_Image_Only,9412,accuracy,-0.03870967741935483
Fusion_60_40_minus_Image_Only,9412,balanced_accuracy,-0.0491803278688524
Fusion_60_40_minus_Image_Only,9412,macro_f1,-0.04887426277479301
Fusion_60_40_minus_Image_Only,9412,unhealthy_recall,-0.09836065573770492
Fusion_60_40_minus_Image_Only,9412,unhealthy_f1,-0.07344305681912167
Fusion_60_40_minus_Image_Only,9413,accuracy,-0.025000000000000022
Fusion_60_40_minus_Image_Only,9413,balanced_accuracy,-0.038461538461538436
Fusion_60_40_minus_Image_Only,9413,macro_f1,-0.03546536796536792
Fusion_60_40_minus_Image_Only,9413,unhealthy_recall,-0.07692307692307687
Fusion_60_40_minus_Image_Only,9413,unhealthy_f1,-0.0558333333333334
Fusion_60_40_minus_Image_Only,9414,accuracy,-0.06201550387596899
Fusion_60_40_minus_Image_Only,9414,balanced_accuracy,-0.055925925925925934
Fusion_60_40_minus_Image_Only,9414,macro_f1,-0.06182333516064609
Fusion_60_40_minus_Image_Only,9414,unhealthy_recall,-0.09333333333333338
Fusion_60_40_minus_Image_Only,9414,unhealthy_f1,-0.07613521993961281
Fusion_60_40_minus_Image_Only,9415,accuracy,-0.015503875968992276
Fusion_60_40_minus_Image_Only,9415,balanced_accuracy,-0.009803921568627416
Fusion_60_40_minus_Image_Only,9415,macro_f1,-0.014902569509528285
Fusion_60_40_minus_Image_Only,9415,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,9415,unhealthy_f1,-0.0179924242424242
Fusion_60_40_minus_Image_Only,9416,accuracy,-0.042553191489361764
Fusion_60_40_minus_Image_Only,9416,balanced_accuracy,-0.05496361746361744
Fusion_60_40_minus_Image_Only,9416,macro_f1,-0.054492753623188395
Fusion_60_40_minus_Image_Only,9416,unhealthy_recall,-0.08108108108108103
Fusion_60_40_minus_Image_Only,9416,unhealthy_f1,-0.07999999999999996
Fusion_60_40_minus_Image_Only,9417,accuracy,-0.05517241379310345
Fusion_60_40_minus_Image_Only,9417,balanced_accuracy,-0.0648073836276083
Fusion_60_40_minus_Image_Only,9417,macro_f1,-0.06510385916326522
Fusion_60_40_minus_Image_Only,9417,unhealthy_recall,-0.1071428571428572
Fusion_60_40_minus_Image_Only,9417,unhealthy_f1,-0.09165487977369169
Fusion_60_40_minus_Image_Only,9418,accuracy,-0.006493506493506551
Fusion_60_40_minus_Image_Only,9418,balanced_accuracy,0.08108974358974363
Fusion_60_40_minus_Image_Only,9418,macro_f1,0.02400040147290361
Fusion_60_40_minus_Image_Only,9418,unhealthy_recall,0.20833333333333337
Fusion_60_40_minus_Image_Only,9418,unhealthy_f1,0.05697151424287861
Fusion_60_40_minus_Image_Only,9419,accuracy,0.008000000000000007
Fusion_60_40_minus_Image_Only,9419,balanced_accuracy,0.008928571428571397
Fusion_60_40_minus_Image_Only,9419,macro_f1,0.008919595598858687
Fusion_60_40_minus_Image_Only,9419,unhealthy_recall,0.017857142857142794
Fusion_60_40_minus_Image_Only,9419,unhealthy_f1,0.012454212454212521
Fusion_60_40_minus_Image_Only,9420,accuracy,-0.00588235294117645
Fusion_60_40_minus_Image_Only,9420,balanced_accuracy,0.036898839137645134
Fusion_60_40_minus_Image_Only,9420,macro_f1,0.010701739492799733
Fusion_60_40_minus_Image_Only,9420,unhealthy_recall,0.11111111111111116
Fusion_60_40_minus_Image_Only,9420,unhealthy_f1,0.0289807880169326
Fusion_60_40_minus_Image_Only,9421,accuracy,-0.07741935483870965
Fusion_60_40_minus_Image_Only,9421,balanced_accuracy,-0.07057005494505497
Fusion_60_40_minus_Image_Only,9421,macro_f1,-0.07788844577299558
Fusion_60_40_minus_Image_Only,9421,unhealthy_recall,-0.10989010989010983
Fusion_60_40_minus_Image_Only,9421,unhealthy_f1,-0.09455820117129055
Fusion_60_40_minus_Image_Only,9422,accuracy,-0.037267080745341574
Fusion_60_40_minus_Image_Only,9422,balanced_accuracy,-0.040000000000000036
Fusion_60_40_minus_Image_Only,9422,macro_f1,-0.04275882518733731
Fusion_60_40_minus_Image_Only,9422,unhealthy_recall,-0.08000000000000007
Fusion_60_40_minus_Image_Only,9422,unhealthy_f1,-0.0610976259546504
Fusion_60_40_minus_Image_Only,9423,accuracy,0.0
Fusion_60_40_minus_Image_Only,9423,balanced_accuracy,0.0
Fusion_60_40_minus_Image_Only,9423,macro_f1,0.0
Fusion_60_40_minus_Image_Only,9423,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,9423,unhealthy_f1,0.0
Fusion_60_40_minus_Image_Only,9424,accuracy,-0.03378378378378377
Fusion_60_40_minus_Image_Only,9424,balanced_accuracy,-0.05170670037926672
Fusion_60_40_minus_Image_Only,9424,macro_f1,-0.04895903196959539
Fusion_60_40_minus_Image_Only,9424,unhealthy_recall,-0.08571428571428574
Fusion_60_40_minus_Image_Only,9424,unhealthy_f1,-0.07629107981220662
Fusion_60_40_minus_Image_Only,9425,accuracy,-0.028368794326241176
Fusion_60_40_minus_Image_Only,9425,balanced_accuracy,-0.021052631578947434
Fusion_60_40_minus_Image_Only,9425,macro_f1,-0.026282629929497592
Fusion_60_40_minus_Image_Only,9425,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,9425,unhealthy_f1,-0.028293545534924802
Fusion_60_40_minus_Image_Only,9426,accuracy,-0.07692307692307698
Fusion_60_40_minus_Image_Only,9426,balanced_accuracy,-0.08484848484848484
Fusion_60_40_minus_Image_Only,9426,macro_f1,-0.08854997341839443
Fusion_60_40_minus_Image_Only,9426,unhealthy_recall,-0.13636363636363635
Fusion_60_40_minus_Image_Only,9426,unhealthy_f1,-0.12280701754385959
Fusion_60_40_minus_Image_Only,9427,accuracy,-0.05555555555555558
Fusion_60_40_minus_Image_Only,9427,balanced_accuracy,-0.08258064516129027
Fusion_60_40_minus_Image_Only,9427,macro_f1,-0.08375503751488445
Fusion_60_40_minus_Image_Only,9427,unhealthy_recall,-0.12
Fusion_60_40_minus_Image_Only,9427,unhealthy_f1,-0.13287316652286452
Fusion_60_40_minus_Image_Only,9428,accuracy,0.0
Fusion_60_40_minus_Image_Only,9428,balanced_accuracy,0.04383680555555558
Fusion_60_40_minus_Image_Only,9428,macro_f1,0.017111342602525337
Fusion_60_40_minus_Image_Only,9428,unhealthy_recall,0.11111111111111116
Fusion_60_40_minus_Image_Only,9428,unhealthy_f1,0.03670173721556158
Fusion_60_40_minus_Image_Only,9429,accuracy,-0.049645390070921946
Fusion_60_40_minus_Image_Only,9429,balanced_accuracy,-0.07449494949494939
Fusion_60_40_minus_Image_Only,9429,macro_f1,-0.07040679673326433
Fusion_60_40_minus_Image_Only,9429,unhealthy_recall,-0.12121212121212122
Fusion_60_40_minus_Image_Only,9429,unhealthy_f1,-0.10869565217391308
Fusion_60_40_minus_Image_Only,9430,accuracy,-0.08750000000000002
Fusion_60_40_minus_Image_Only,9430,balanced_accuracy,-0.08997027069316221
Fusion_60_40_minus_Image_Only,9430,macro_f1,-0.09770649631434836
Fusion_60_40_minus_Image_Only,9430,unhealthy_recall,-0.15584415584415584
Fusion_60_40_minus_Image_Only,9430,unhealthy_f1,-0.13445378151260512
Fusion_60_40_minus_Image_Only,9431,accuracy,-0.0625
Fusion_60_40_minus_Image_Only,9431,balanced_accuracy,-0.038461538461538325
Fusion_60_40_minus_Image_Only,9431,macro_f1,-0.05499999999999994
Fusion_60_40_minus_Image_Only,9431,unhealthy_recall,0.0
Fusion_60_40_minus_Image_Only,9431,unhealthy_f1,-0.0625
Fusion_60_40_minus_Image_Only,9432,accuracy,-0.030864197530864224
Fusion_60_40_minus_Image_Only,9432,balanced_accuracy,0.0020680147058824705
Fusion_60_40_minus_Image_Only,9432,macro_f1,-0.022073241626914264
Fusion_60_40_minus_Image_Only,9432,unhealthy_recall,0.05882352941176472
Fusion_60_40_minus_Image_Only,9432,unhealthy_f1,-0.019718309859154903
Fusion_60_40_minus_Image_Only,9433,accuracy,-0.08641975308641969
Fusion_60_40_minus_Image_Only,9433,balanced_accuracy,-0.08908091123330719
Fusion_60_40_minus_Image_Only,9433,macro_f1,-0.09233399829011124
Fusion_60_40_minus_Image_Only,9433,unhealthy_recall,-0.10447761194029859
